Unnamed: 0,material_id,reduced_formula,space_group,chemical_system,num_sites,energy_above_hull,dft_band_gap,dft_bulk_modulus,dft_mag_density,hhi_score,ml_bulk_modulus,mean_h_affinity,best_site_h_affinity,frac_thermoneutral_sites,d_band_proxy,valence_electron_conc,carbon_fraction,mean_co_affinity,best_site_co_affinity,frac_co_selective_sites,mean_cooh_affinity,co2rr_selectivity,metal_mixing_entropy,n_metal_species,expensive_metal_fraction,metal_cn_mean,mc_coordination,metal_packing_density,metal_percolation_dim
117201,mp-1216711,TiMoC2,R-3m,C-Mo-Ti,4,0.057695589062499,0.0,,,3557.680940770454,288.1282653808594,-0.125,0.0,0.5,-1.05,4.5,0.5,-0.425,-0.3,0.0,-0.0249999999999999,-0.1,0.6931471805599453,2,0.0,18.0,6.0,0.0486821973797064,3.0
117202,alex<agm005103695>,TiMoC2,R3m,C-Mo-Ti,4,0.0058596465625004,,,2.1228213196825727e-05,3557.680940770454,285.6068115234375,-0.125,0.0,0.5,-1.05,4.5,0.5,-0.425,-0.3,0.0,-0.0249999999999999,-0.1,0.6931471805599453,2,0.0,16.0,6.0,0.0480929163369365,0.0
117203,alex<agm002202079>,Ti2Mo2C3,C2/m,C-Mo-Ti,7,0.0,,,-3.465348955829616e-05,3671.153306033967,253.393783569336,-0.125,0.0,0.5,-1.05,4.571428571428571,0.4285714285714285,-0.425,-0.3,0.0,-0.0249999999999999,-0.1,0.6931471805599453,2,0.0,16.0,4.5,0.0500176661485885,3.0
118018,mp-1216707,TiNbC2,R-3m,C-Nb-Ti,4,3.316195312486059e-05,0.0,,6.396261801489595e-06,5498.80308101992,267.990966796875,-0.2,-0.15,0.0,-1.35,4.25,0.5,-0.5,-0.45,0.0,-0.1,-0.1,0.6931471805599453,2,0.0,18.0,6.0,0.0460991844656212,3.0
118021,alex<agm001259582>,TiNbC,P3m1,C-Nb-Ti,3,0.0755475961111109,,,0.0146054718618626,5891.770228940083,205.2365264892578,-0.2,-0.15,0.0,-1.35,4.333333333333333,0.3333333333333333,-0.5,-0.45,0.0,-0.1,-0.1,0.6931471805599453,2,0.0,15.0,3.0,0.0487723144412301,2.0
117372,mp-1217964,TaB2Mo3C2,Amm2,B-C-Mo-Ta,8,0.00645668296875,0.0,,-3.384811606610028e-05,4761.269084146055,321.1357116699219,-0.0375,0.0,0.5,-0.725,4.625,0.25,-0.3374999999999999,-0.3,0.0,0.0625,-0.1,0.5623351446188083,2,0.0,15.5,3.0,0.0468145860272148,3.0
118019,alex<agm003304309>,Ti2Nb2C3,C2/m,C-Nb-Ti,7,0.004031251190474,,,-1.1168430754801973e-06,5687.855728180395,232.88165283203125,-0.2,-0.15,0.0,-1.35,4.285714285714286,0.4285714285714285,-0.5,-0.45,0.0,-0.1,-0.1,0.6931471805599453,2,0.0,14.0,4.5,0.0469261796683257,2.0
118023,alex<agm001978751>,Ti2NbC,R-3m,C-Nb-Ti,4,0.0965588756249999,,,0.0002248378444809,4867.932402855743,178.57025146484375,-0.2166666666666666,-0.15,0.0,-1.4,4.25,0.25,-0.5166666666666667,-0.45,0.0,-0.1166666666666666,-0.1,0.6365141682948128,2,0.0,14.0,2.0,0.0516595465525243,1.0
118022,alex<agm001003619>,TiNbC,R-3m,C-Nb-Ti,6,0.0587677611111114,,,7.5068076848717e-05,5891.770228940083,185.11941528320312,-0.2,-0.15,0.0,-1.35,4.333333333333333,0.3333333333333333,-0.5,-0.45,0.0,-0.1,-0.1,0.6931471805599453,2,0.0,15.0,3.0,0.0481398489097857,3.0
118020,alex<agm003672622>,Ti(NbC)5,C2/m,C-Nb-Ti,11,0.0290356206060575,,,1.5902558635960432e-05,7327.237461140873,255.8015594482422,-0.1666666666666666,-0.15,0.0,-1.25,4.454545454545454,0.4545454545454545,-0.4666666666666666,-0.45,0.0,-0.0666666666666666,-0.0999999999999999,0.4505612088663046,2,0.0,14.333333333333334,5.0,0.0451691686790267,3.0
118298,alex<agm003160103>,TaWC,P3m1,C-Ta-W,3,0.070797370000001,,,-5.413128897303677e-05,4418.984737150548,274.0001525878906,-0.0499999999999999,0.05,0.5,-0.8,5.0,0.3333333333333333,-0.325,-0.2,0.0,0.0499999999999999,-0.0999999999999999,0.6931471805599453,2,0.0,15.0,3.0,0.0500705660435866,0.0
118024,alex<agm005103692>,Ti2NbC,C2/m,C-Nb-Ti,4,0.0727156056249995,,,0.0001606146556718,4867.932402855743,173.87159729003906,-0.2166666666666666,-0.15,0.0,-1.4,4.25,0.25,-0.5166666666666667,-0.45,0.0,-0.1166666666666666,-0.1,0.6365141682948128,2,0.0,12.666666666666666,2.0,0.052153259702095,3.0
118026,alex<agm003658839>,Ti4NbC5,I4/m,C-Nb-Ti,10,0.0,,,2.867389002584765e-09,3350.343456516935,259.9776611328125,-0.2299999999999999,-0.15,0.0,-1.44,4.1,0.5,-0.53,-0.45,0.0,-0.13,-0.0999999999999999,0.5004024235381879,2,0.0,18.0,6.0,0.0477898167597612,3.0
118028,alex<agm003655458>,Ti5NbC4,C2/m,C-Nb-Ti,10,0.0642266155624966,,,-0.0018085767409613,3220.048606807677,192.31239318847656,-0.2333333333333333,-0.15,0.0,-1.45,4.1,0.4,-0.5333333333333333,-0.45,0.0,-0.1333333333333333,-0.0999999999999999,0.4505612088663046,2,0.0,15.333333333333334,4.0,0.0482761523409516,3.0
118297,mp-1218023,Ta4WC5,R-3m,C-Ta-W,10,0.0844036460000019,0.0,,0.000115077916456,4438.157000714963,313.1452941894531,-0.1099999999999999,0.05,0.5,-0.98,4.6,0.5,-0.4,-0.2,0.0,-0.01,-0.0999999999999999,0.5004024235381879,2,0.0,18.0,6.0,0.0450049254621833,3.0
118361,mp-1217924,TaNbC2,R-3m,C-Nb-Ta,4,0.0154900884375024,0.0,,,5700.823853818736,295.9228820800781,-0.15,-0.15,0.0,-1.15,4.5,0.5,-0.45,-0.45,0.0,-0.05,-0.0999999999999999,0.6931471805599453,2,0.0,18.0,6.0,0.0440509298881505,3.0
118362,alex<agm005117799>,TaNbC2,R3m,C-Nb-Ta,4,0.0643338909375028,,,5.817893177552866e-05,5700.823853818736,270.3837585449219,-0.15,-0.15,0.0,-1.15,4.5,0.5,-0.45,-0.45,0.0,-0.05,-0.0999999999999999,0.6931471805599453,2,0.0,16.0,6.0,0.0432734068205111,0.0
118364,alex<agm001414237>,TaNbC,P3m1,C-Nb-Ta,3,0.0063385950000025,,,1.694049481409861e-07,5919.337990917109,237.90382385253903,-0.15,-0.15,0.0,-1.15,4.666666666666667,0.3333333333333333,-0.45,-0.45,0.0,-0.05,-0.0999999999999999,0.6931471805599453,2,0.0,15.0,3.0,0.0470569300895245,0.0
118027,alex<agm003672621>,Ti5NbC5,C2/m,C-Nb-Ti,11,0.0308100957575767,,,-3.8068616547311424e-05,3136.770212244422,224.6058807373047,-0.2333333333333333,-0.15,0.0,-1.45,4.090909090909091,0.4545454545454545,-0.5333333333333333,-0.45,0.0,-0.1333333333333333,-0.0999999999999999,0.4505612088663046,2,0.0,15.666666666666666,5.0,0.047930269516418,3.0
118365,alex<agm003393679>,Ta(NbC)2,R-3m,C-Nb-Ta,5,0.0190167404999996,,,-8.613665149197414e-05,6437.636724553668,248.34669494628903,-0.15,-0.15,0.0,-1.1666666666666667,4.6,0.4,-0.45,-0.45,0.0,-0.05,-0.0999999999999999,0.6365141682948128,2,0.0,16.0,4.0,0.0459370974573571,3.0
118299,alex<agm002330484>,Ta2W2C3,C2/m,C-Ta-W,7,0.0936210999999982,,,-0.0001317520928432,4357.504503676333,315.4565124511719,-0.0499999999999999,0.05,0.5,-0.8,4.857142857142857,0.4285714285714285,-0.325,-0.2,0.0,0.0499999999999999,-0.0999999999999999,0.6931471805599453,2,0.0,16.5,4.5,0.0478815582649265,3.0
118363,alex<agm003604973>,TaNbC,C2/m,C-Nb-Ta,6,0.0058007683333354,,,-4.25929500856031e-07,5919.337990917109,236.55992126464844,-0.15,-0.15,0.0,-1.15,4.666666666666667,0.3333333333333333,-0.45,-0.45,0.0,-0.05,-0.0999999999999999,0.6931471805599453,2,0.0,15.0,3.0,0.0470640332809609,3.0
118366,alex<agm003305481>,Ta2Nb2C3,C2/m,C-Nb-Ta,7,0.0216319228571428,,,-3.621110874855841e-05,5807.832913871918,252.4267425537109,-0.15,-0.15,0.0,-1.15,4.571428571428571,0.4285714285714285,-0.45,-0.45,0.0,-0.05,-0.0999999999999999,0.6931471805599453,2,0.0,14.0,4.5,0.0450583073956103,2.0
118367,alex<agm003658520>,TaNb5C4,C2/m,C-Nb-Ta,10,0.0414340719999994,,,1.4381582371442374e-05,7181.3839774330045,242.7624053955078,-0.15,-0.15,0.0,-1.1833333333333331,4.6,0.4,-0.45,-0.45,0.0,-0.0499999999999999,-0.1,0.4505612088663046,2,0.0,15.333333333333334,4.0,0.0453391625294203,3.0
118025,alex<agm003563032>,Ti5NbC3,C2/m,C-Nb-Ti,18,0.0257529965972249,,,2.301532071236093e-06,3308.759007029232,167.8187255859375,-0.2333333333333333,-0.15,0.0,-1.45,4.111111111111111,0.3333333333333333,-0.5333333333333333,-0.45,0.0,-0.1333333333333333,-0.0999999999999999,0.4505612088663046,2,0.0,14.0,3.0,0.0495841739430422,3.0
119467,mp-1217904,TaTiC2,R-3m,C-Ta-Ti,4,0.0,0.0,,4.822492576035886e-06,3785.642329494802,261.87261962890625,-0.2,-0.15,0.0,-1.3,4.25,0.5,-0.5,-0.45,0.0,-0.1,-0.1,0.6931471805599453,2,0.0,18.0,6.0,0.0465042710757452,3.0
119471,alex<agm001413102>,TaTiC,P3m1,C-Ta-Ti,3,0.0444807637500002,,,0.0133239413835687,3949.507249188396,206.8522491455078,-0.2,-0.15,0.0,-1.3,4.333333333333333,0.3333333333333333,-0.5,-0.45,0.0,-0.1,-0.1,0.6931471805599453,2,0.0,15.0,3.0,0.0492626518475651,1.0
119469,alex<agm003304308>,Ta2Ti2C3,C2/m,C-Ta-Ti,7,0.0081205380952376,,,6.444805185816916e-07,3865.5813880375526,228.7338256835937,-0.2,-0.15,0.0,-1.3,4.285714285714286,0.4285714285714285,-0.5,-0.45,0.0,-0.1,-0.1,0.6931471805599453,2,0.0,14.0,4.5,0.0473882733871474,2.0
119472,alex<agm001003617>,TaTiC,C2/m,C-Ta-Ti,6,0.0434916937500009,,,0.00015894158971,3949.507249188396,206.23654174804688,-0.2,-0.15,0.0,-1.3,4.333333333333333,0.3333333333333333,-0.5,-0.45,0.0,-0.1,-0.1,0.6931471805599453,2,0.0,15.0,3.0,0.0491117515678495,3.0
119473,alex<agm003559547>,TaTi3C4,Cmmm,C-Ta-Ti,8,0.0,,,6.379679517626401e-05,3012.2326510350417,258.5486755371094,-0.225,-0.15,0.0,-1.4,4.125,0.5,-0.525,-0.45,0.0,-0.1249999999999999,-0.1,0.5623351446188083,2,0.0,18.0,6.0,0.0477297634259194,3.0
119470,alex<agm003672620>,Ta(TiC)5,C2/m,C-Ta-Ti,11,0.0105511551515142,,,1.096341890831438e-06,2667.948186643702,218.2653045654297,-0.2333333333333333,-0.15,0.0,-1.4333333333333331,4.090909090909091,0.4545454545454545,-0.5333333333333333,-0.45,0.0,-0.1333333333333333,-0.0999999999999999,0.4505612088663046,2,0.0,15.666666666666666,5.0,0.0480851707185568,3.0
119468,alex<agm003725301>,TaTi3C,C2/m,C-Ta-Ti,10,0.0927913378333329,,,-1.7064261447532002e-06,3281.192512778867,149.01235961914062,-0.225,-0.15,0.0,-1.4,4.2,0.2,-0.525,-0.45,0.0,-0.1249999999999999,-0.1,0.5623351446188083,2,0.0,13.25,1.5,0.052465062074564,3.0
119586,alex<agm001268498>,VCrC,P3m1,C-Cr-V,3,0.0796823935185155,,,-8.883919120492223e-07,3413.62560385843,223.8085327148437,-0.075,-0.05,0.5,-1.25,5.0,0.3333333333333333,-0.425,-0.4,0.0,-0.025,-0.05,0.6931471805599453,2,0.0,15.0,3.0,0.0643762253301337,1.0
119474,alex<agm003658285>,Ta5TiC4,C2/m,C-Ta-Ti,10,0.0537115169999999,,,-5.682842099767513e-05,4440.474963653596,255.4114532470703,-0.1666666666666666,-0.15,0.0,-1.1666666666666667,4.5,0.4,-0.4666666666666666,-0.45,0.0,-0.0666666666666666,-0.0999999999999999,0.4505612088663046,2,0.0,15.333333333333334,4.0,0.0468507688734303,3.0
119585,mp-1216390,VCrC,P2_12_12,C-Cr-V,12,0.0466460593518505,0.0,,,3413.62560385843,238.2371063232422,-0.075,-0.05,0.5,-1.25,5.0,0.3333333333333333,-0.425,-0.4,0.0,-0.025,-0.05,0.6931471805599453,2,0.0,15.0,3.0,0.0642940724087507,3.0
119590,alex<agm003767089>,V6CrC,P-1,C-Cr-V,8,0.0972955515624995,,,0.0005676455092474,3404.237022657293,199.29171752929688,-0.0928571428571428,-0.05,0.5,-1.357142857142857,5.0,0.125,-0.4428571428571429,-0.4,0.0,-0.0428571428571428,-0.05,0.410116318288409,2,0.0,13.428571428571429,0.8571428571428571,0.0704367208325791,3.0
119588,alex<agm003622489>,VCr2C,Cmcm,C-Cr-V,8,0.0745348938888916,,,0.000233613673641,3627.402117112045,283.5807800292969,-0.0666666666666666,-0.05,0.5,-1.2,5.25,0.25,-0.4166666666666667,-0.4,0.0,-0.0166666666666666,-0.05,0.6365141682948128,2,0.0,14.333333333333334,3.0,0.0745690580018166,3.0
119589,alex<agm003724199>,V3CrC,C2/m,C-Cr-V,10,0.066032907499995,,,1.1228881688210224e-06,3407.2233113946186,214.1977081298828,-0.0875,-0.05,0.5,-1.3249999999999995,5.0,0.2,-0.4375,-0.4,0.0,-0.0375,-0.05,0.5623351446188083,2,0.0,14.0,1.5,0.0683645765287579,3.0
119918,mp-1218024,Ta2Ti2NbC5,R3m,C-Nb-Ta-Ti,10,0.037312064374996,0.0,,0.0001636402370126,4483.988529513866,275.1499938964844,-0.19,-0.15,0.0,-1.28,4.3,0.5,-0.49,-0.45,0.0,-0.09,-0.1,1.0549201679861442,3,0.0,18.0,6.0,0.0459377125835677,3.0
119587,alex<agm001040912>,VCrC,P2_1/c,C-Cr-V,12,0.0569294826851827,,,0.0007035460480447,3413.62560385843,248.85232543945312,-0.075,-0.05,0.5,-1.25,5.0,0.3333333333333333,-0.425,-0.4,0.0,-0.025,-0.05,0.6931471805599453,2,0.0,15.0,3.0,0.0642424937238059,3.0
119919,alex<agm004811147>,Ta2TiNbC4,P2/m,C-Nb-Ta-Ti,8,0.0040998179687505,,,2.1287307941859806e-06,4821.548615779058,278.5758361816406,-0.175,-0.15,0.0,-1.225,4.375,0.5,-0.475,-0.45,0.0,-0.075,-0.1,1.039720770839918,3,0.0,18.0,6.0,0.0451959828002667,3.0
119920,alex<agm004811149>,TaTi2NbC4,P2/m,C-Nb-Ta-Ti,8,0.0069546348437441,,,5.871218879659335e-05,4461.645568219949,264.51324462890625,-0.2,-0.15,0.0,-1.325,4.25,0.5,-0.5,-0.45,0.0,-0.0999999999999999,-0.1,1.039720770839918,3,0.0,18.0,6.0,0.0463340479286447,3.0
119921,alex<agm004811148>,TaTi(NbC2)2,P2/m,C-Nb-Ta-Ti,8,0.0176205671874924,,,2.891654334891478e-06,5628.867735747285,277.71844482421875,-0.175,-0.15,0.0,-1.25,4.375,0.5,-0.475,-0.45,0.0,-0.075,-0.0999999999999999,1.039720770839918,3,0.0,18.0,6.0,0.0449189023987123,3.0
119922,alex<agm004623510>,Ta2Ti3NbC6,C2/m,C-Nb-Ta-Ti,12,0.0045386948958334,,,8.803648328750386e-07,4206.721675659846,263.5933532714844,-0.1999999999999999,-0.15,0.0,-1.3166666666666669,4.25,0.5,-0.5000000000000001,-0.45,0.0,-0.0999999999999999,-0.0999999999999999,1.0114042647073516,3,0.0,18.0,6.0,0.0463756716511297,3.0
121745,mp-1220515,Nb4C3,R-3m,C-Nb,7,0.0515901192857146,0.0,,,8066.378413336171,261.3822937011719,-0.15,-0.15,0.0,-1.2,4.571428571428571,0.4285714285714285,-0.45,-0.45,0.0,-0.05,-0.0999999999999999,0.0,1,0.0,15.0,4.5,0.0449899146614966,2.0
121746,mp-1220501,Nb4C3,R3m,C-Nb,7,0.0872938921428563,0.0,,0.000443210435428,8066.378413336171,255.5455474853516,-0.15,-0.15,0.0,-1.2,4.571428571428571,0.4285714285714285,-0.45,-0.45,0.0,-0.05,-0.0999999999999999,0.0,1,0.0,15.0,4.5,0.0450540734166383,3.0
121747,alex<agm003290134>,Nb4C3,C2/m,C-Nb,7,0.0773707721428564,,,6.376458842366153e-08,8066.378413336171,245.0826110839844,-0.15,-0.15,0.0,-1.2,4.571428571428571,0.4285714285714285,-0.45,-0.45,0.0,-0.05,-0.0999999999999999,0.0,1,0.0,12.5,4.5,0.04474707968871,2.0
121748,mp-2318,Nb2C,P-3m1,C-Nb,3,0.0181807066666674,0.0,219.28374205106303,2.816080574573813e-07,8296.071851134338,224.34375,-0.15,-0.15,0.0,-1.2,4.666666666666667,0.3333333333333333,-0.45,-0.45,0.0,-0.05,-0.0999999999999999,0.0,1,0.0,15.0,3.0,0.0465467878207266,0.0
121753,mp-910,NbC,Fm-3m,C-Nb,2,0.0410321168749998,0.0,300.1480448905786,-1.4557322691495426e-06,7849.832400977992,312.4755859375,-0.15,-0.15,0.0,-1.2,4.5,0.5,-0.45,-0.45,0.0,-0.05,-0.0999999999999999,0.0,1,0.0,18.0,6.0,0.0437156839302642,
121749,mp-569989,Nb2C,Pnma,C-Nb,12,0.0,0.0,227.68831494426644,,8296.071851134338,235.2206420898437,-0.15,-0.15,0.0,-1.2,4.666666666666667,0.3333333333333333,-0.45,-0.45,0.0,-0.05,-0.0999999999999999,0.0,1,0.0,15.0,3.0,0.0466905492799992,3.0
121750,alex<agm002140286>,Nb2C,Pbcn,C-Nb,12,0.0098918824999998,,,3.275141639656055e-08,8296.071851134338,235.7694396972656,-0.15,-0.15,0.0,-1.2,4.666666666666667,0.3333333333333333,-0.45,-0.45,0.0,-0.05,-0.0999999999999999,0.0,1,0.0,15.0,3.0,0.0467877377795321,3.0
121751,mp-2760,Nb6C5,C2/m,C-Nb,11,0.0,0.0,238.860830260856,1.214859139679797e-05,7992.792412556487,250.3812255859375,-0.15,-0.15,0.0,-1.2,4.545454545454546,0.4545454545454545,-0.45,-0.45,0.0,-0.05,-0.0999999999999999,0.0,1,0.0,13.0,5.0,0.0439079262606015,2.0
121752,mp-32679,Nb10C7,C2/m,C-Nb,17,0.0394414623529417,0.0,227.19733118910383,,8111.2278999903965,235.12252807617188,-0.15,-0.15,0.0,-1.2,4.588235294117647,0.4117647058823529,-0.45,-0.45,0.0,-0.05,-0.0999999999999999,0.0,1,0.0,12.2,4.2,0.044480980400297,3.0
121755,alex<agm005217805>,Nb3C2,R-3c,C-Nb,10,0.0325197265000003,,,7.428460275605049e-06,8141.424111881414,237.4724273681641,-0.15,-0.15,0.0,-1.2,4.6,0.4,-0.45,-0.45,0.0,-0.05,-0.0999999999999999,0.0,1,0.0,12.0,4.0,0.0453923634232051,3.0
124799,mp-1221498,Mo2C,P-3m1,C-Mo,3,0.0675996650000012,0.0,,0.0001007680985064,5017.243797779889,283.8311767578125,0.0,0.0,1.0,-0.6,5.333333333333333,0.3333333333333333,-0.3,-0.3,0.0,0.1,-0.1,0.0,1,0.0,15.0,3.0,0.0525600387537035,1.0
121754,alex<agm003287147>,Nb3C2,Fddd,C-Nb,20,0.0098443384999988,,,-2.11145352236202e-06,8141.424111881414,234.1155700683593,-0.15,-0.15,0.0,-1.2,4.6,0.4,-0.45,-0.45,0.0,-0.05,-0.0999999999999999,0.0,1,0.0,11.0,4.0,0.045036335337937,3.0
124801,alex<agm003161092>,Mo2C,R-3m,C-Mo,3,0.0675277716666666,,,8.111342065080558e-05,5017.243797779889,322.15594482421875,0.0,0.0,1.0,-0.6,5.333333333333333,0.3333333333333333,-0.3,-0.3,0.0,0.1,-0.1,0.0,1,0.0,15.0,3.0,0.0530031826139846,2.0
124804,mp-2305,MoC,P-6m2,C-Mo,2,0.0023879768749992,0.0,349.84814051497244,-9.417242664197564e-06,4765.947325955274,356.3347473144531,0.0,0.0,1.0,-0.6,5.0,0.5,-0.3,-0.3,0.0,0.1,-0.1,0.0,1,0.0,14.0,6.0,0.0476340143679146,
124803,alex<agm002140206>,Mo2C,Pnnm,C-Mo,6,0.0,,,1.6034514513809222e-05,5017.243797779889,285.5858154296875,0.0,0.0,1.0,-0.6,5.333333333333333,0.3333333333333333,-0.3,-0.3,0.0,0.1,-0.1,0.0,1,0.0,15.0,3.0,0.0529148239049887,3.0
124800,mp-1552,Mo2C,Pbcn,C-Mo,12,0.001189965,0.0,294.3365694125607,-2.596072282207976e-05,5017.243797779889,290.691162109375,0.0,0.0,1.0,-0.6,5.333333333333333,0.3333333333333333,-0.3,-0.3,0.0,0.1,-0.1,0.0,1,0.0,15.0,3.0,0.0528341556835935,3.0
124805,alex<agm005217806>,Mo3C2,R-3c,C-Mo,10,0.0683708527500002,,,-3.5097693703164755e-05,4930.252044789434,287.2239990234375,0.0,0.0,1.0,-0.6,5.2,0.4,-0.3,-0.3,0.0,0.1,-0.1,0.0,1,0.0,16.0,4.0,0.050517238924174,3.0
124802,alex<agm002140205>,Mo2C,P-31m,C-Mo,9,0.02096867611111,,,1.8814423154845538e-05,5017.243797779888,290.865478515625,0.0,0.0,1.0,-0.6,5.333333333333333,0.3333333333333333,-0.3,-0.3,0.0,0.1,-0.1,0.0,1,0.0,15.0,3.0,0.0526744152182193,3.0
127197,mp-1221393,MoWC2,Pmm2,C-Mo-W,4,0.0014415709374979,0.0,,5.0524277879655375e-05,4315.334623211084,370.4878540039063,0.025,0.0,1.0,-0.55,5.0,0.5,-0.25,-0.2,0.0,0.125,-0.1,0.6931471805599453,2,0.0,14.0,6.0,0.0474406365067186,2.0
127199,alex<agm003159101>,MoWC,P3m1,C-Mo-W,3,0.0954972274509806,,,0.0001722628732903,4472.38157350457,296.3670654296875,0.025,0.0,1.0,-0.55,5.333333333333333,0.3333333333333333,-0.25,-0.2,0.0,0.125,-0.1,0.6931471805599453,2,0.0,15.0,3.0,0.0524200819223141,1.0
127198,alex<agm003191694>,MoWC2,Imm2,C-Mo-W,4,0.0179390609374987,,,-0.0001644593116226,4315.334623211084,372.2567138671875,0.025,0.0,1.0,-0.55,5.0,0.5,-0.25,-0.2,0.0,0.125,-0.1,0.6931471805599453,2,0.0,14.0,6.0,0.0474438355769962,1.0
130326,mp-1224274,HfTiC2,R-3m,C-Hf-Ti,4,0.0455638350000011,0.0,,1.1406113657113135e-05,2207.346560246411,225.96221923828125,-0.275,-0.25,0.0,-1.525,4.0,0.5,-0.575,-0.55,0.0,-0.175,-0.1,0.6931471805599453,2,0.0,18.0,6.0,0.0438781050448928,3.0
127200,alex<agm001041911>,MoWC,P2_1/c,C-Mo-W,12,0.0228120357843142,,,-4.214798950116593e-06,4472.38157350457,301.2221069335937,0.025,0.0,1.0,-0.55,5.333333333333333,0.3333333333333333,-0.25,-0.2,0.0,0.125,-0.1,0.6931471805599453,2,0.0,15.0,3.0,0.052684986875681,3.0
130328,alex<agm001413103>,HfTiC,P3m1,C-Hf-Ti,3,0.0834240929166671,,,7.04786243331116e-06,2293.375109127621,139.38095092773438,-0.275,-0.25,0.0,-1.525,4.0,0.3333333333333333,-0.575,-0.55,0.0,-0.175,-0.1,0.6931471805599453,2,0.0,12.0,3.0,0.0443959839374313,0.0
130327,alex<agm001927562>,HfTi2C,R-3m,C-Hf-Ti,4,0.088212903854167,,,9.93564509928922e-07,2177.422059589561,146.57237243652344,-0.2666666666666666,-0.25,0.0,-1.5166666666666666,4.0,0.25,-0.5666666666666668,-0.55,0.0,-0.1666666666666666,-0.1,0.6365141682948128,2,0.0,14.0,2.0,0.048387881960005,1.0
130329,alex<agm003599639>,HfTiC,Pmmn,C-Hf-Ti,6,0.0558832912499998,,,2.5274795045424743e-06,2293.375109127621,157.1279754638672,-0.275,-0.25,0.0,-1.525,4.0,0.3333333333333333,-0.575,-0.55,0.0,-0.175,-0.1,0.6931471805599453,2,0.0,10.0,3.0,0.0445567123230576,2.0
130331,alex<agm003555485>,Hf3TiC4,Cmmm,C-Hf-Ti,8,0.0371630312499995,,,-2.28874870374164e-07,2364.393982829353,235.13917541503903,-0.2875,-0.25,0.0,-1.5375,4.0,0.5,-0.5874999999999999,-0.55,0.0,-0.1875,-0.0999999999999999,0.5623351446188083,2,0.0,6.0,6.0,0.0416136127995168,
130330,alex<agm003658840>,Hf4TiC5,I4/m,C-Hf-Ti,10,0.0307787849999989,,,-1.1440605551976065e-05,2388.315515455106,236.9151153564453,-0.29,-0.25,0.0,-1.54,4.0,0.5,-0.5900000000000001,-0.55,0.0,-0.19,-0.0999999999999999,0.5004024235381879,2,0.0,6.0,6.0,0.0412155254150642,
130333,alex<agm003392981>,Hf2TiC2,Pmmn,C-Hf-Ti,10,0.0806893834999975,,,-2.5775376033244297e-06,2370.764318378318,179.208984375,-0.2833333333333333,-0.25,0.0,-1.5333333333333332,4.0,0.4,-0.5833333333333334,-0.55,0.0,-0.1833333333333333,-0.0999999999999999,0.6365141682948128,2,0.0,6.0,4.0,0.0425336238318713,1.0
130336,alex<agm003393228>,Hf(TiC)2,R-3m,C-Hf-Ti,5,0.0555437550416648,,,0.0002486228379324,2109.870261201011,169.79751586914062,-0.2666666666666666,-0.25,0.0,-1.5166666666666666,4.0,0.4,-0.5666666666666668,-0.55,0.0,-0.1666666666666666,-0.1,0.6365141682948128,2,0.0,14.0,4.0,0.0452290969361437,3.0
130332,alex<agm003658288>,HfTi5C4,C2/m,C-Hf-Ti,10,0.067350346208336,,,-6.308295632357904e-07,1869.696510469279,165.44384765625,-0.2583333333333333,-0.25,0.0,-1.5083333333333335,4.0,0.4,-0.5583333333333333,-0.55,0.0,-0.1583333333333333,-0.1,0.4505612088663046,2,0.0,15.333333333333334,4.0,0.0470183524756279,3.0
130334,alex<agm003672625>,Hf5TiC5,C2/m,C-Hf-Ti,11,0.0899355810606117,,,-2.4056277151612764e-07,2426.085085475832,203.31753540039065,-0.2916666666666667,-0.25,0.0,-1.5416666666666667,4.0,0.4545454545454545,-0.5916666666666667,-0.55,0.0,-0.1916666666666666,-0.1,0.4505612088663046,2,0.0,7.0,5.0,0.0411218412934885,3.0
130338,alex<agm003304311>,Hf2Ti2C3,C2/m,C-Hf-Ti,7,0.0022731411309511,,,2.785317578426576e-05,2249.3037796107224,175.90843200683594,-0.275,-0.25,0.0,-1.525,4.0,0.4285714285714285,-0.575,-0.55,0.0,-0.175,-0.1,0.6931471805599453,2,0.0,8.5,4.5,0.0435426986853871,2.0
130335,alex<agm003658287>,Hf5TiC4,C2/m,C-Hf-Ti,10,0.087983719124999,,,5.192698748168907e-07,2449.4911670830807,183.64404296875,-0.2916666666666667,-0.25,0.0,-1.5416666666666667,4.0,0.4,-0.5916666666666667,-0.55,0.0,-0.1916666666666666,-0.1,0.4505612088663046,2,0.0,8.0,4.0,0.041321210206617,3.0
130337,alex<agm003672624>,Hf(TiC)5,C2/m,C-Hf-Ti,11,0.0699002680302953,,,-8.635043346042651e-05,1835.271413131162,200.88853454589844,-0.2583333333333333,-0.25,0.0,-1.5083333333333335,4.0,0.4545454545454545,-0.5583333333333333,-0.55,0.0,-0.1583333333333333,-0.1,0.4505612088663046,2,0.0,15.666666666666666,5.0,0.0468193205651304,3.0
130765,mp-1224170,HfZrC2,P4/mmm,C-Hf-Zr,4,0.0041875393749979,0.0,,,2428.2640090367045,231.7734222412109,-0.3,-0.3,0.0,-1.525,4.0,0.5,-0.6,-0.6,0.0,-0.2,-0.0999999999999999,0.6931471805599453,2,0.0,6.0,6.0,0.038815483775676,
